longitude,latitude,elevation,land_type,tree_density,tree_height,slope_deg
128.36996,38.24254,490.96121,1,3,3,2
128.37011,38.24254,486.88959,1,3,3,2
128.37026,38.24254,482.8587,1,3,3,2
128.37041,38.24254,479.47916,1,3,3,1
128.37056,38.24254,476.28,1,3,3,1
128.37072,38.24254,472.80917,1,3,3,1
128.37192,38.24254,461.21848,1,2,3,1
128.37207,38.24254,464.00156,1,2,3,1
128.37222,38.24254,466.15979,1,2,3,1
128.37237,38.24254,467.7674,1,2,3,0
128.37252,38.24254,469.77789,1,2,3,2
128.37267,38.24254,473.55273,1,2,3,2
128.37282,38.24254,478.63669,1,2,3,2
128.37297,38.24254,483.52069,1,2,3,1
128.37312,38.24254,486.47998,1,2,3,0
128.37327,38.24254,484.87073,1,2,3,0
128.37342,38.24254,479.50632,1,2,3,2
128.37357,38.24254,475.73325,1,2,3,2
128.37372,38.24254,479.72476,1,3,3,2
128.37387,38.24254,488.42181,1,3,3,2
128.37402,38.24254,493.86417,1,3,3,1
128.37417,38.24254,496.59634,1,3,3,1
128.37432,38.24254,499.0361,1,3,3,1
128.37447,38.24254,500.99045,1,3,3,0
128.37462,38.24254,502.04129,1,3,3,0
128.37477,38.24254,501.39047,1,3,3,2
128.25007,38.24239,676.51538,1,3,2,4
128.25022,38.24239,688.7038,1,3,2,4
128.25037,38.24239,699.87622,1,3,2,4
128.25052,38.24239,709.32623,1,3,2,3
128.25067,38.24239,718.13818,1,3,2,3
128.25082,38.24239,728.55066,1,3,2,3
128.25097,38.24239,738.39227,1,3,2,3
128.25112,38.24239,746.66187,1,3,2,3
128.25127,38.24239,752.10645,1,3,2,1
128.25142,38.24239,755.50079,1,3,2,1
128.25157,38.24239,760.2301,1,3,2,2
128.25172,38.24239,768.49536,1,3,2,2
128.25187,38.24239,772.22589,1,3,2,0
128.25202,38.24239,772.61243,1,3,2,0
128.25217,38.24239,773.49548,1,3,2,1
128.25232,38.24239,776.65674,1,3,2,1
128.25248,38.24239,778.12921,1,3,2,1
128.25263,38.24239,775.69037,1,3,2,1
128.25278,38.24239,773.25055,1,3,2,2
128.25293,38.24239,776.82098,1,3,2,2
128.25308,38.24239,784.15057,1,3,2,3
128.25323,38.24239,793.18134,1,3,2,3
128.25338,38.24239,802.71753,1,3,2,3
128.25713,38.24239,857.94202,1,3,2,4
128.25728,38.24239,846.24146,1,3,2,3
128.25743,38.24239,837.62,1,3,2,3
128.25758,38.24239,830.59875,1,3,2,3
128.25773,38.24239,828.96552,1,3,2,3
128.25788,38.24239,837.06329,1,3,2,3
128.25803,38.24239,845.07483,1,3,2,3
128.25818,38.24239,850.74573,1,3,2,1
128.25833,38.24239,847.41138,1,3,2,1
128.25848,38.24239,840.06317,1,3,2,3
128.25863,38.24239,832.61829,1,3,2,3
128.25879,38.24239,825.02478,1,3,2,3
128.25894,38.24239,816.17206,1,3,2,3
128.25909,38.24239,807.56238,1,3,2,3
128.25924,38.24239,800.71625,1,3,2,3
128.26269,38.24239,794.56573,1,3,2,1
128.26284,38.24239,796.80115,1,3,2,0
128.26299,38.24239,797.2774,1,3,2,0
128.26314,38.24239,796.29523,1,3,2,0
128.26329,38.24239,794.82001,1,3,2,0
128.26344,38.24239,793.90582,1,3,2,1
128.26359,38.24239,796.30371,1,3,2,1
128.26374,38.24239,803.62982,1,3,2,3
128.26389,38.24239,811.52832,1,3,2,3
128.2651,38.24239,886.42719,1,3,2,4
128.26525,38.24239,898.02557,1,3,2,4
128.2654,38.24239,909.29285,1,3,2,4
128.26555,38.24239,921.11639,1,3,2,4
128.2657,38.24239,921.74921,1,3,2,0
128.27591,38.24239,1012.36334,1,3,3,1
128.27606,38.24239,1009.4826,1,3,3,0
128.27621,38.24239,1008.0116,1,3,3,0
128.27636,38.24239,1005.2486,1,3,3,2
128.27651,38.24239,999.64661,1,3,3,2
128.27666,38.24239,993.78363,1,3,3,2
128.27681,38.24239,987.87097,1,3,3,2
128.27696,38.24239,982.87341,1,3,3,2
128.27711,38.24239,979.38715,1,3,3,1
128.27726,38.24239,975.92157,1,3,3,1
128.27742,38.24239,972.3941,1,3,3,2
128.27757,38.24239,968.74884,1,3,3,1
128.27772,38.24239,966.18408,1,3,3,1
128.28222,38.24239,956.58942,1,3,2,4
128.28237,38.24239,968.82495,1,3,2,4
128.28252,38.24239,977.79138,1,3,2,2
128.28267,38.24239,983.32599,1,3,2,0
128.28282,38.24239,984.43018,1,3,2,0
128.28297,38.24239,981.07489,1,3,2,2
128.28312,38.24239,974.97644,1,3,2,2
128.28327,38.24239,968.55212,1,3,2,3
128.28403,38.24239,961.35706,1,3,2,2
128.28418,38.24239,966.26666,1,3,2,2
128.28433,38.24239,970.28943,1,3,2,2
128.28448,38.24239,974.02856,1,3,2,2
128.28463,38.24239,976.70776,1,3,2,1
128.28478,38.24239,977.38562,1,3,2,1
128.28493,38.24239,975.11505,1,3,2,2
128.28508,38.24239,970.46783,1,3,2,2
128.28523,38.24239,961.96399,1,3,2,3
128.28538,38.24239,953.74493,1,3,2,3
128.28553,38.24239,947.41699,1,3,2,3
128.28568,38.24239,942.02472,1,3,2,2
128.28583,38.24239,937.84039,1,3,2,2
128.28598,38.24239,932.39368,1,3,2,2
128.29004,38.24239,779.17639,1,3,2,3
128.29019,38.24239,772.12238,1,3,2,3
128.29034,38.24239,764.36877,1,3,2,3
128.29049,38.24239,757.03546,1,3,2,3
128.29064,38.24239,750.66193,1,3,2,3
128.29079,38.24239,745.27893,1,3,2,2
128.29094,38.24239,745.20905,1,3,2,3
128.29109,38.24239,751.83368,1,3,2,3
128.29124,38.24239,763.35071,1,3,2,4
128.29139,38.24239,774.82446,1,3,2,3
128.29154,38.24239,784.97198,1,3,2,3
128.29169,38.24239,794.63788,1,3,2,3
128.29544,38.24239,933.58942,1,3,2,0
128.29559,38.24239,934.87793,1,3,2,0
128.29574,38.24239,935.32025,1,3,2,0
128.29589,38.24239,933.41284,1,3,2,1
128.29605,38.24239,928.00793,1,3,2,1
128.2962,38.24239,925.74554,1,3,2,0
128.29635,38.24239,925.12592,1,3,2,0
128.2965,38.24239,921.9917,1,3,2,2
128.29665,38.24239,916.034,1,3,2,2
128.2968,38.24239,912.953,1,3,2,1
128.29695,38.24239,917.30792,1,3,2,2
128.2971,38.24239,921.20007,1,3,2,0
128.29725,38.24239,921.00299,1,3,2,0
128.2974,38.24239,917.84387,1,3,2,2
128.29755,38.24239,913.92651,1,3,2,2
128.30251,38.24239,1005.44397,1,3,2,2
128.30266,38.24239,1010.2049,1,3,2,2
128.30281,38.24239,1015.51184,1,3,2,2
128.30296,38.24239,1020.10645,1,3,2,2
128.30311,38.24239,1024.67126,1,3,2,3
128.30326,38.24239,1030.99487,1,3,2,3
128.30341,38.24239,1037.15027,1,3,2,2
128.30356,38.24239,1042.46729,1,3,2,2
128.30371,38.24239,1047.55896,1,3,2,2
128.30386,38.24239,1051.99207,1,3,2,2
128.30401,38.24239,1054.91968,1,3,2,1
128.30416,38.24239,1056.97168,1,3,2,0
128.30431,38.24239,1057.58484,1,3,2,0
128.30446,38.24239,1056.34534,1,3,2,0
128.30461,38.24239,1056.51416,1,3,2,0
128.30867,38.24239,1090.95361,1,2,2,3
128.30882,38.24239,1083.4104,1,2,2,3
128.30897,38.24239,1077.92542,1,2,2,2
128.30912,38.24239,1073.14172,1,2,2,3
128.30927,38.24239,1066.89636,1,2,2,3
128.30942,38.24239,1060.26843,1,2,2,3
128.30957,38.24239,1053.50671,1,2,2,2
128.30972,38.24239,1047.55347,1,2,2,2
128.30987,38.24239,1042.76868,1,2,2,2
128.31002,38.24239,1038.76038,1,2,2,2
128.31017,38.24239,1034.80139,1,2,2,2
128.31032,38.24239,1030.56702,1,2,2,2
128.31047,38.24239,1026.54749,1,2,2,1
128.31062,38.24239,1023.74677,1,2,2,1
128.31077,38.24239,1022.08466,1,2,2,1
128.31182,38.24239,1015.41699,1,3,2,1
128.31197,38.24239,1012.61389,1,3,2,1
128.31212,38.24239,1008.68408,1,3,2,2
128.31227,38.24239,1004.78827,1,3,2,2
128.31242,38.24239,1000.64014,1,3,2,2
128.31257,38.24239,995.02258,1,3,2,2
128.31272,38.24239,988.55365,1,3,2,3
128.31287,38.24239,981.91016,1,3,2,2
128.31302,38.24239,976.97754,1,3,2,2
128.31317,38.24239,971.65552,1,3,2,2
128.31332,38.24239,965.92047,1,3,2,2
128.31347,38.24239,961.14728,1,3,2,2
128.31362,38.24239,957.62659,1,3,2,2
128.32279,38.24239,745.49023,1,3,3,2
128.32294,38.24239,740.56165,1,3,3,2
128.32309,38.24239,734.9837,1,3,3,3
128.32324,38.24239,728.30737,1,3,3,3
128.32339,38.24239,718.27594,1,3,3,3
128.32354,38.24239,705.0155,1,3,3,3
128.32369,38.24239,695.50446,1,3,3,1
128.32384,38.24239,692.01422,1,3,3,1
128.32399,38.24239,690.95392,1,3,3,0
128.32534,38.24239,700.02551,1,3,2,1
128.32549,38.24239,703.36212,1,3,2,1
128.32564,38.24239,706.87683,1,3,2,1
128.32579,38.24239,710.14056,1,3,2,1
128.32594,38.24239,712.74469,1,3,2,1
128.32609,38.24239,714.87885,1,3,2,1
128.32624,38.24239,716.87604,1,3,2,1
128.32639,38.24239,720.31708,1,3,2,2
128.32654,38.24239,725.92615,1,3,2,2
128.32669,38.24239,731.06976,1,3,2,1
128.32684,38.24239,733.49298,1,3,2,0
128.32699,38.24239,732.67737,1,3,2,0
128.3288,38.24239,702.14673,1,3,2,0
128.32895,38.24239,703.09937,1,3,2,0
128.3291,38.24239,704.11279,1,3,2,0
128.32925,38.24239,705.02271,1,3,2,0
128.3294,38.24239,705.67206,1,3,2,0
128.32955,38.24239,706.0462,1,3,2,0
128.3297,38.24239,706.23114,1,3,2,0
128.32985,38.24239,706.12378,1,3,2,0
128.33,38.24239,705.47571,1,3,2,0
128.33015,38.24239,704.49176,1,3,2,0
128.3303,38.24239,703.11774,1,3,2,0
128.33045,38.24239,700.94025,1,3,2,1
128.3306,38.24239,698.19232,1,3,2,1
128.33075,38.24239,695.32941,1,3,2,1
128.33646,38.24239,517.53741,1,3,2,1
128.33661,38.24239,515.6969,1,3,2,2
128.33676,38.24239,519.26416,1,3,2,2
128.33691,38.24239,528.83575,1,3,2,3
128.33706,38.24239,538.32574,1,3,2,3
128.33721,38.24239,547.97815,1,3,2,3
128.33736,38.24239,558.53766,1,3,2,3
128.33751,38.24239,569.26605,1,3,2,3
128.33766,38.24239,578.36462,1,3,2,3
128.33781,38.24239,586.39465,1,3,2,3
128.33796,38.24239,594.0271,1,3,2,3
128.34052,38.24239,531.43634,1,3,2,3
128.34067,38.24239,542.18567,1,3,2,3
128.34082,38.24239,550.34229,1,3,2,3
128.34097,38.24239,559.38965,1,3,2,3
128.34442,38.24239,624.38922,1,3,2,3
128.34457,38.24239,614.84863,1,3,2,3
128.34472,38.24239,601.98523,1,3,2,3
128.34487,38.24239,593.1076,1,3,2,3
128.34502,38.24239,591.33258,1,3,2,0
128.34517,38.24239,590.53723,1,3,2,0
128.34532,38.24239,587.7851,1,3,2,1
128.34547,38.24239,584.66388,1,3,2,0
128.34562,38.24239,584.30768,1,3,2,0
128.34578,38.24239,591.91266,1,3,2,3
128.34593,38.24239,602.83398,1,3,2,4
128.34608,38.24239,614.72296,1,3,2,4
128.34623,38.24239,625.81152,1,3,2,4
128.34638,38.24239,635.01312,1,3,2,3
128.34653,38.24239,643.07782,1,3,2,3
128.34773,38.24239,661.06323,1,3,2,3
128.34788,38.24239,653.53802,1,3,2,3
128.34803,38.24239,646.31342,1,3,2,3
128.34818,38.24239,641.27417,1,3,3,0
128.34833,38.24239,640.86249,1,3,3,0
128.34848,38.24239,640.92633,1,3,3,0
128.34863,38.24239,635.0755,1,3,3,3
128.34878,38.24239,625.89386,1,3,3,3
128.34893,38.24239,616.98682,1,3,3,3
128.34908,38.24239,609.23651,1,3,3,3
128.34923,38.24239,601.62061,1,3,3,3
128.34938,38.24239,595.31134,1,3,3,3
128.34953,38.24239,588.99933,1,3,1,3
128.34968,38.24239,584.23181,1,3,1,1
128.34983,38.24239,582.07178,1,3,1,1
128.34998,38.24239,584.42627,1,3,1,1
128.35013,38.24239,583.34546,1,3,1,3
128.35028,38.24239,576.54181,1,3,1,2
128.35043,38.24239,570.78552,1,3,1,2
128.35058,38.24239,569.61432,1,3,1,1
128.35073,38.24239,567.09796,1,3,1,1
128.35088,38.24239,560.13934,1,3,1,3
128.35103,38.24239,553.87952,1,3,1,1
128.35118,38.24239,550.77643,1,3,1,1
128.35193,38.24239,551.45605,1,3,2,0
128.35209,38.24239,551.69733,1,3,2,1
128.35224,38.24239,549.93304,1,3,2,1
128.35239,38.24239,545.60229,1,3,2,0
128.35254,38.24239,546.23383,1,3,2,3
128.35269,38.24239,552.50549,1,3,2,2
128.35284,38.24239,558.13324,1,3,2,2
128.35299,38.24239,559.95233,1,3,2,1
128.35314,38.24239,562.01477,1,3,2,1
128.35329,38.24239,566.14307,1,3,2,2
128.35344,38.24239,571.26123,1,3,3,2
128.35359,38.24239,576.82288,1,3,3,2
128.35374,38.24239,582.86456,1,3,3,2
128.35389,38.24239,588.62427,1,3,3,2
128.35404,38.24239,593.21234,1,3,3,2
128.35419,38.24239,596.82196,1,3,3,2
128.35434,38.24239,600.08276,1,3,3,2
128.35449,38.24239,605.48578,1,3,3,3
128.35464,38.24239,612.22919,1,3,3,3
128.35479,38.24239,617.51636,1,3,3,2
128.35494,38.24239,621.41327,1,3,3,2
128.35614,38.24239,609.26434,1,3,3,2
128.35629,38.24239,605.47449,1,3,3,2
128.35644,38.24239,599.59039,1,3,3,2
128.35659,38.24239,592.6756,1,3,3,2
128.35674,38.24239,589.12183,1,3,3,2
128.35689,38.24239,587.13287,1,3,3,1
128.35704,38.24239,584.82794,1,3,3,0
128.35719,38.24239,585.09161,1,3,3,0
128.35734,38.24239,583.67126,1,3,3,0
128.35749,38.24239,579.53571,1,3,3,2
128.35764,38.24239,574.60474,1,3,3,2
128.35779,38.24239,571.66785,1,3,3,1
128.35794,38.24239,574.52789,1,3,3,3
128.35809,38.24239,584.21991,1,3,3,3
128.35825,38.24239,583.62231,1,3,3,2
128.3584,38.24239,578.50055,1,3,3,2
128.35855,38.24239,573.39166,1,3,3,2
128.3587,38.24239,568.41168,1,3,3,3
128.35885,38.24239,561.43256,1,3,3,3
128.359,38.24239,552.03979,1,3,3,3
128.35915,38.24239,544.08698,1,3,3,3
128.3593,38.24239,536.74927,1,3,3,3
128.35945,38.24239,527.63287,1,3,3,3
128.3596,38.24239,518.31653,1,3,3,3
128.35975,38.24239,509.28375,1,3,3,3
128.3599,38.24239,500.7652,1,3,3,2
128.36005,38.24239,494.73236,1,3,3,1
128.3602,38.24239,492.92529,1,3,3,1
128.36035,38.24239,492.16281,1,3,3,2
128.3605,38.24239,487.93549,1,3,3,2
128.3608,38.24239,474.31207,1,3,3,3
128.36095,38.24239,467.97522,1,3,3,3
128.3611,38.24239,463.60013,1,3,3,2
128.36125,38.24239,463.30563,1,3,3,2
128.3614,38.24239,466.8345,1,3,3,3
128.36155,38.24239,473.2384,1,3,3,3
128.3617,38.24239,482.60654,1,3,3,3
128.36185,38.24239,490.86905,1,3,3,3
128.362,38.24239,497.44122,1,3,3,3
128.36215,38.24239,500.698,1,3,3,1
128.3623,38.24239,498.25266,1,3,2,1
128.36245,38.24239,490.25427,1,3,2,3
128.3626,38.24239,479.54395,1,3,2,3
128.36275,38.24239,469.0563,1,3,2,3
128.3629,38.24239,458.35553,1,3,2,3
128.36305,38.24239,448.18158,1,3,3,3
128.3632,38.24239,439.31735,1,3,3,2
128.36335,38.24239,435.2417,1,3,3,2
128.3635,38.24239,433.6102,1,3,3,1
128.36365,38.24239,432.07635,1,3,3,1
128.3638,38.24239,430.29358,1,3,3,0
128.36395,38.24239,428.89023,1,3,3,0
128.3641,38.24239,427.95465,1,3,3,0
128.36425,38.24239,427.41858,1,3,3,0
128.36441,38.24239,427.45309,1,3,3,0
128.36456,38.24239,427.65039,1,3,2,0
128.36471,38.24239,427.87341,1,3,2,0
128.36486,38.24239,428.21173,1,3,1,0
128.36501,38.24239,428.74307,1,3,1,0
128.36516,38.24239,429.36865,1,3,3,0
128.36531,38.24239,429.98959,1,3,3,0
128.36546,38.24239,430.04608,1,3,3,0
128.36561,38.24239,430.2262,1,3,3,0
128.36576,38.24239,430.87515,1,3,3,0
128.36591,38.24239,431.46994,1,3,3,0
128.36606,38.24239,431.98615,1,3,3,0
128.36621,38.24239,432.73489,1,3,3,0
128.36636,38.24239,433.83514,1,3,3,0
128.36651,38.24239,435.16571,1,3,3,0
128.36666,38.24239,435.60251,1,3,3,0
128.36681,38.24239,435.72009,1,3,2,0
128.36696,38.24239,436.76541,1,3,2,1
128.36711,38.24239,439.60587,1,3,2,1
128.36726,38.24239,442.81573,1,3,2,1
128.36741,38.24239,445.14651,1,3,2,1
128.36756,38.24239,446.91568,1,3,2,1
128.36771,38.24239,448.133,1,3,2,0
128.36786,38.24239,449.47101,1,3,2,0
128.36921,38.24239,484.95383,1,3,3,3
128.36936,38.24239,495.75922,1,3,3,3
128.36951,38.24239,499.55826,1,3,3,2
128.36966,38.24239,496.27103,1,3,3,2
128.36981,38.24239,490.21036,1,3,3,2
128.36996,38.24239,485.27301,1,3,3,2
128.37011,38.24239,480.97687,1,3,3,2
128.37026,38.24239,477.37799,1,3,3,2
128.37041,38.24239,474.12784,1,3,3,1
128.37056,38.24239,470.72638,1,3,3,1
128.37072,38.24239,466.25433,1,3,3,3
128.37087,38.24239,459.9859,1,3,3,3
128.37192,38.24239,463.83948,1,2,3,1
128.37207,38.24239,466.35809,1,2,3,1
128.37222,38.24239,468.44598,1,2,3,1
128.37237,38.24239,470.77185,1,2,3,1
128.37252,38.24239,474.34903,1,2,3,2
128.37267,38.24239,479.32755,1,2,3,2
128.37282,38.24239,485.29196,1,2,3,2
128.37297,38.24239,490.9129,1,2,3,1
128.37312,38.24239,492.69363,1,2,3,1
128.37327,38.24239,489.94125,1,2,3,1
128.37342,38.24239,482.78033,1,2,3,3
128.37357,38.24239,476.64722,1,2,3,3
128.37372,38.24239,481.87784,1,3,3,2
128.37387,38.24239,491.77686,1,3,3,2
128.37402,38.24239,497.75931,1,3,3,1
128.37417,38.24239,499.94736,1,3,3,1
128.37432,38.24239,501.81842,1,3,3,1
128.37447,38.24239,504.39072,1,3,3,1
128.37462,38.24239,506.76807,1,3,3,1
128.37477,38.24239,507.52658,1,3,3,1
128.25007,38.24224,676.38617,1,3,2,3
128.25022,38.24224,687.03772,1,3,2,3
128.25037,38.24224,695.72833,1,3,2,3
128.25052,38.24224,704.77521,1,3,2,3
128.25067,38.24224,716.17804,1,3,2,4
128.25082,38.24224,727.27576,1,3,2,4
128.25097,38.24224,735.10803,1,3,2,3
128.25112,38.24224,738.23383,1,3,2,1
128.25127,38.24224,739.29919,1,3,2,1
128.25142,38.24224,742.04871,1,3,2,1
128.25157,38.24224,747.5799,1,3,2,2
128.25172,38.24224,753.27588,1,3,2,0
128.25187,38.24224,753.87506,1,3,2,0
128.25202,38.24224,754.29401,1,3,2,0
128.25217,38.24224,755.98309,1,3,2,1
128.25232,38.24224,758.9906,1,3,2,1
128.25248,38.24224,760.69604,1,3,2,0
128.25263,38.24224,760.58685,1,3,2,0
128.25278,38.24224,762.1554,1,3,2,3
128.25293,38.24224,768.69116,1,3,2,3
128.25308,38.24224,777.73663,1,3,2,3
128.25323,38.24224,788.21552,1,3,2,3
128.25338,38.24224,798.81299,1,3,2,3
128.25713,38.24224,847.71381,1,3,2,3
128.25728,38.24224,837.48303,1,3,2,3
128.25743,38.24224,829.27496,1,3,2,3
128.25758,38.24224,821.94183,1,3,2,3
128.25773,38.24224,818.80853,1,3,2,3
128.25788,38.24224,827.62946,1,3,2,3
128.25803,38.24224,835.93646,1,3,2,3
128.25818,38.24224,841.93243,1,3,2,1
128.25833,38.24224,839.78729,1,3,2,3
128.25848,38.24224,832.59711,1,3,2,3
128.25863,38.24224,824.63593,1,3,2,3
128.25879,38.24224,817.54932,1,3,2,3
128.25894,38.24224,810.37604,1,3,2,3
128.25909,38.24224,802.0224,1,3,2,3
128.25924,38.24224,793.70618,1,3,2,3
128.26239,38.24224,773.76483,1,3,2,3
128.26254,38.24224,781.07697,1,3,2,3
128.26269,38.24224,785.38324,1,3,2,2
128.26284,38.24224,785.29553,1,3,2,0
128.26299,38.24224,785.40106,1,3,2,0
128.26314,38.24224,784.93152,1,3,2,0
128.26329,38.24224,785.02954,1,3,2,2
128.26344,38.24224,789.29413,1,3,2,3
128.26359,38.24224,798.14453,1,3,2,3
128.26374,38.24224,807.62506,1,3,2,3
128.26389,38.24224,815.01648,1,3,2,3
128.26404,38.24224,822.76624,1,3,2,3
128.26479,38.24224,860.36194,1,3,2,3
128.26495,38.24224,869.72064,1,3,2,4
128.2651,38.24224,880.94934,1,3,2,4
128.26525,38.24224,892.06506,1,3,2,4
128.2654,38.24224,903.32861,1,3,2,4
128.26555,38.24224,916.29559,1,3,2,4
128.2657,38.24224,916.93506,1,3,2,3
128.26585,38.24224,907.96149,1,3,2,3
128.266,38.24224,897.16235,1,3,2,3
128.27606,38.24224,1017.93213,1,3,3,1
128.27621,38.24224,1016.08923,1,3,3,1
128.27636,38.24224,1010.50555,1,3,3,3
128.27651,38.24224,1003.30206,1,3,3,3
128.27666,38.24224,996.52643,1,3,3,3
128.27681,38.24224,990.42383,1,3,3,2
128.27696,38.24224,985.35638,1,3,3,2
128.27711,38.24224,981.56256,1,3,3,2
128.27726,38.24224,978.33813,1,3,3,1
128.27742,38.24224,975.78369,1,3,3,1
128.27757,38.24224,972.89642,1,3,3,1
128.28192,38.24224,958.36884,1,3,2,0
128.28207,38.24224,959.12964,1,3,2,3
128.28222,38.24224,966.28204,1,3,2,3
128.28237,38.24224,977.49237,1,3,2,4
128.28252,38.24224,985.7215,1,3,2,2
128.28267,38.24224,990.27631,1,3,2,0
128.28282,38.24224,989.80475,1,3,2,0
128.28297,38.24224,984.9483,1,3,2,3
128.28312,38.24224,978.34808,1,3,2,3
128.28327,38.24224,972.76843,1,3,2,2
128.28342,38.24224,968.56665,1,3,2,2
128.28358,38.24224,965.7843,1,3,2,1
128.28418,38.24224,975.65063,1,3,2,1
128.28433,38.24224,978.51807,1,3,2,1
128.28448,38.24224,980.28259,1,3,2,1
128.28463,38.24224,979.37384,1,3,2,0
128.28478,38.24224,975.13959,1,3,2,2
128.28493,38.24224,970.92981,1,3,2,2
128.28508,38.24224,965.68182,1,3,2,2
128.28523,38.24224,957.20758,1,3,2,3
128.28538,38.24224,947.93451,1,3,2,3
128.28553,38.24224,939.48572,1,3,2,3
128.28568,38.24224,932.5412,1,3,2,1
128.28583,38.24224,929.20081,1,3,2,1
128.29019,38.24224,770.39301,1,3,2,3
128.29034,38.24224,763.08081,1,3,2,3
128.29049,38.24224,755.97833,1,3,2,3
128.29064,38.24224,749.35303,1,3,2,3
128.29079,38.24224,745.11188,1,3,2,2
128.29094,38.24224,748.0036,1,3,2,4
128.29109,38.24224,759.53516,1,3,2,4
128.29124,38.24224,769.82715,1,3,2,3
128.29139,38.24224,779.0835,1,3,2,3
128.29154,38.24224,788.24036,1,3,2,3
128.29559,38.24224,924.63544,1,3,2,1
128.29574,38.24224,926.44641,1,3,2,1
128.29589,38.24224,924.28687,1,3,2,1
128.29605,38.24224,918.79639,1,3,2,2
128.2962,38.24224,914.52063,1,3,2,0
128.29635,38.24224,913.63867,1,3,2,0
128.2965,38.24224,913.38361,1,3,2,1
128.29665,38.24224,910.14178,1,3,2,1
128.2968,38.24224,905.56702,1,3,2,2
128.29695,38.24224,907.78058,1,3,2,1
128.2971,38.24224,910.94727,1,3,2,0
128.29725,38.24224,910.55939,1,3,2,0
128.2974,38.24224,907.2561,1,3,2,1
128.29755,38.24224,904.71753,1,3,2,1
128.30251,38.24224,999.30402,1,3,2,2
128.30266,38.24224,1004.19812,1,3,2,2
128.30281,38.24224,1008.68402,1,3,2,2
128.30296,38.24224,1013.20508,1,3,2,3
128.30311,38.24224,1019.69934,1,3,2,3
128.30326,38.24224,1025.85632,1,3,2,3
128.30341,38.24224,1032.00464,1,3,2,2
128.30356,38.24224,1037.98364,1,3,2,2
128.30371,38.24224,1043.47791,1,3,2,2
128.30386,38.24224,1048.05273,1,3,2,2
128.30401,38.24224,1051.78503,1,3,2,2
128.30416,38.24224,1055.68469,1,3,2,1
128.30431,38.24224,1058.75586,1,3,2,1
128.30446,38.24224,1060.36255,1,3,2,1
128.30461,38.24224,1062.47522,1,3,2,1
128.30867,38.24224,1089.53894,1,2,2,3
128.30882,38.24224,1083.39905,1,2,2,2
128.30897,38.24224,1078.34265,1,2,2,2
128.30912,38.24224,1072.34326,1,2,2,2
128.30927,38.24224,1066.62537,1,2,2,2
128.30942,38.24224,1061.31311,1,2,2,2
128.30957,38.24224,1055.71777,1,2,2,2
128.30972,38.24224,1050.53088,1,2,2,2
128.30987,38.24224,1045.76416,1,2,2,2
128.31002,38.24224,1041.33093,1,2,2,2
128.31017,38.24224,1037.68225,1,2,2,2
128.31032,38.24224,1035.20032,1,2,2,1
128.31047,38.24224,1033.69946,1,2,2,1
128.31062,38.24224,1031.78992,1,2,2,1
128.31077,38.24224,1030.1449,1,2,2,1
128.31167,38.24224,1022.7677,1,3,2,2
128.31182,38.24224,1017.80817,1,3,2,2
128.31197,38.24224,1011.85339,1,3,2,2
128.31212,38.24224,1005.86493,1,3,2,2
128.31227,38.24224,1000.02014,1,3,2,2
128.31242,38.24224,994.39374,1,3,2,2
128.31257,38.24224,989.01935,1,3,2,2
128.31272,38.24224,983.17365,1,3,2,3
128.31287,38.24224,975.78998,1,3,2,2
128.31302,38.24224,970.09845,1,3,2,2
128.31317,38.24224,963.12659,1,3,2,3
128.31332,38.24224,956.68066,1,3,2,2
128.31347,38.24224,951.25751,1,3,2,2
128.31362,38.24224,947.0495,1,3,2,2
128.31377,38.24224,943.96826,1,3,2,1
128.31903,38.24224,840.80475,1,3,2,3
128.31918,38.24224,832.3092,1,3,2,3
128.31933,38.24224,822.76288,1,3,2,3
128.31948,38.24224,813.58337,1,3,2,3
128.31963,38.24224,805.49957,1,3,2,3
128.31978,38.24224,799.29242,1,3,2,3
128.31993,38.24224,796.12994,1,3,2,1
128.32249,38.24224,767.50421,1,3,3,2
128.32264,38.24224,762.60748,1,3,3,2
128.32279,38.24224,756.9845,1,3,3,3
128.32294,38.24224,749.49829,1,3,3,3
128.32309,38.24224,741.25757,1,3,3,3
128.32324,38.24224,732.44562,1,3,3,3
128.32339,38.24224,721.70288,1,3,3,3
128.32354,38.24224,709.50305,1,3,3,3
128.32369,38.24224,701.70294,1,3,3,0
128.32384,38.24224,703.11444,1,3,3,0
128.32399,38.24224,705.43481,1,3,3,0
128.32414,38.24224,705.29608,1,3,3,0
128.32519,38.24224,709.60571,1,3,2,1
128.32534,38.24224,712.17828,1,3,2,1
128.32549,38.24224,715.29315,1,3,2,1
128.32564,38.24224,718.43427,1,3,2,1
128.32579,38.24224,721.24677,1,3,2,1
128.32594,38.24224,723.6311,1,3,2,1
128.32609,38.24224,725.69751,1,3,2,1
128.32624,38.24224,727.42084,1,3,2,1
128.32639,38.24224,730.4693,1,3,2,2
128.32654,38.24224,736.01782,1,3,2,2
128.32669,38.24224,741.12482,1,3,2,1
128.32684,38.24224,743.32806,1,3,2,0
128.32699,38.24224,741.85431,1,3,2,0
128.32715,38.24224,736.99988,1,3,2,2
128.32865,38.24224,709.17712,1,3,2,0
128.3288,38.24224,709.38263,1,3,2,0
128.32895,38.24224,709.54688,1,3,2,0
128.3291,38.24224,709.81854,1,3,2,0
128.32925,38.24224,710.19727,1,3,2,0
